PERIOD_START_TIME,pl,pl_lstm,pl_xgb,pd,pd_lstm,pd_xgb,pdv,pdv_lstm,pdv_xgb
2022-09-27 17:15:00,0.0056443379927752,0.0334296785295009,0.011316421,0.7481639957264957,0.8408206701278687,0.7470918,0.0473755341880341,0.0818044766783714,0.046732094
2022-09-27 17:30:00,0.0105524579864928,0.0383840799331665,0.009624295,0.750551282051282,0.8459709286689758,0.7483699,0.0497799145299145,0.0858990028500557,0.05044565
2022-09-27 17:30:00,0.0105524579864928,0.0383840799331665,0.009624295,0.750551282051282,0.8459709286689758,0.7483699,0.0497799145299145,0.0858990028500557,0.05044565
2022-09-27 17:45:00,0.0106224846096675,0.041154284030199,0.011367066,0.7476164529914529,0.844080924987793,0.7523558,0.0467943376068376,0.0874556899070739,0.05113403
2022-09-27 17:45:00,0.0106224846096675,0.041154284030199,0.011367066,0.7476164529914529,0.844080924987793,0.7523558,0.0467943376068376,0.0874556899070739,0.05113403
2022-09-27 18:00:00,0.0045925979941214,0.0541448853909969,0.012993376,0.738267094017094,0.8520478010177612,0.7518854,0.0373969017094017,0.0965665727853775,0.05223825
2022-09-27 18:00:00,0.0045925979941214,0.0541448853909969,0.012993376,0.738267094017094,0.8520478010177612,0.7518854,0.0373969017094017,0.0965665727853775,0.05223825
2022-09-27 18:15:00,0.0110782347744387,0.0492916293442249,0.009940197,0.7414508547008547,0.8419121503829956,0.7467653,0.0407948717948717,0.0916484892368316,0.04194462
2022-09-27 18:15:00,0.0110782347744387,0.0492916293442249,0.009940197,0.7414508547008547,0.8419121503829956,0.7467653,0.0407948717948717,0.0916484892368316,0.04194462
2022-09-27 18:30:00,0.018756108882192,0.0317452065646648,0.01270045,0.7488840811965811,0.8364267349243164,0.74206364,0.0481276709401709,0.080149732530117,0.04230056
2022-09-27 18:30:00,0.018756108882192,0.0317452065646648,0.01270045,0.7488840811965811,0.8364267349243164,0.74206364,0.0481276709401709,0.080149732530117,0.04230056
2022-09-27 18:45:00,0.0118846119867004,0.0263343937695026,0.015699122,0.7493792735042735,0.8374356627464294,0.745275,0.048594017094017,0.0758766755461692,0.046692356
2022-09-27 18:45:00,0.0118846119867004,0.0263343937695026,0.015699122,0.7493792735042735,0.8374356627464294,0.745275,0.048594017094017,0.0758766755461692,0.046692356
2022-09-27 19:00:00,0.0068363099912495,0.0283837579190731,0.0190097,0.7528386752136752,0.8432890176773071,0.7507992,0.0521549145299145,0.0785790383815765,0.051313773
2022-09-27 19:00:00,0.0068363099912495,0.0283837579190731,0.0190097,0.7528386752136752,0.8432890176773071,0.7507992,0.0521549145299145,0.0785790383815765,0.051313773
2022-09-27 19:15:00,0.0418591932464363,0.0373835153877735,0.0120776715,0.7712879273504273,0.8480416536331177,0.75516784,0.0705534188034188,0.0855350047349929,0.05689432
2022-09-27 19:15:00,0.0418591932464363,0.0373835153877735,0.0120776715,0.7712879273504273,0.8480416536331177,0.75516784,0.0705534188034188,0.0855350047349929,0.05689432
2022-09-27 19:30:00,0.0103771388825784,0.0381133072078228,0.020169789,0.7474871794871794,0.841079592704773,0.78176993,0.0467761752136752,0.0845912024378776,0.06775197
2022-09-27 19:30:00,0.0103771388825784,0.0381133072078228,0.020169789,0.7474871794871794,0.841079592704773,0.78176993,0.0467761752136752,0.0845912024378776,0.06775197
2022-09-27 19:45:00,0.0768814392149328,0.0395220965147018,0.018153029,0.7980630341880341,0.8464920520782471,0.7537237,0.097338141025641,0.086843691766262,0.053185366
2022-09-27 19:45:00,0.0768814392149328,0.0395220965147018,0.018153029,0.7980630341880341,0.8464920520782471,0.7537237,0.097338141025641,0.086843691766262,0.053185366
2022-09-27 20:00:00,0.0206490171909203,0.0507391616702079,0.04197681,0.770917735042735,0.8490328788757324,0.78586054,0.0702142094017094,0.0941829606890678,0.070289135
2022-09-27 20:00:00,0.0206490171909203,0.0507391616702079,0.04197681,0.770917735042735,0.8490328788757324,0.78586054,0.0702142094017094,0.0941829606890678,0.070289135
2022-09-27 20:15:00,0.0228226299522652,0.0572306253015995,0.023748366,0.7762334401709401,0.8473837971687317,0.7672133,0.0754898504273504,0.097689650952816,0.073200904
2022-09-27 20:15:00,0.0228226299522652,0.0572306253015995,0.023748366,0.7762334401709401,0.8473837971687317,0.7672133,0.0754898504273504,0.097689650952816,0.073200904
2022-09-27 20:30:00,0.009185208868845,0.0504832938313484,0.022349868,0.7539455128205128,0.8398585915565491,0.78651524,0.053230235042735,0.0919939056038856,0.074604526
2022-09-27 20:30:00,0.009185208868845,0.0504832938313484,0.022349868,0.7539455128205128,0.8398585915565491,0.78651524,0.053230235042735,0.0919939056038856,0.074604526
2022-09-27 20:45:00,0.0133219092118898,0.045644924044609,0.019848194,0.7594823717948717,0.8406575918197632,0.7585629,0.0587462606837606,0.0894424393773078,0.059974246
2022-09-27 20:45:00,0.0133219092118898,0.045644924044609,0.019848194,0.7594823717948717,0.8406575918197632,0.7585629,0.0587462606837606,0.0894424393773078,0.059974246
2022-09-27 21:00:00,0.0320079539590298,0.0393276028335094,0.016444148,0.7626901709401709,0.8458971381187439,0.7660077,0.0618830128205128,0.0864806175231933,0.057499345
2022-09-27 21:00:00,0.0320079539590298,0.0393276028335094,0.016444148,0.7626901709401709,0.8458971381187439,0.7660077,0.0618830128205128,0.0864806175231933,0.057499345
2022-09-27 21:15:00,0.0055040596822369,0.0367001481354236,0.02350334,0.7437206196581196,0.851585865020752,0.76325464,0.0429252136752136,0.0861235633492469,0.063756265
2022-09-27 21:15:00,0.0055040596822369,0.0367001481354236,0.02350334,0.7437206196581196,0.851585865020752,0.76325464,0.0429252136752136,0.0861235633492469,0.063756265
2022-09-27 21:30:00,0.0053287786299149,0.0336386039853096,0.011481139,0.7394583333333333,0.8451266884803772,0.7528955,0.0386757478632478,0.0829995051026344,0.04780072
2022-09-27 21:30:00,0.0053287786299149,0.0336386039853096,0.011481139,0.7394583333333333,0.8451266884803772,0.7528955,0.0386757478632478,0.0829995051026344,0.04780072
2022-09-27 21:45:00,0.0066259155332494,0.0260250065475702,0.0064399983,0.7416495726495727,0.8355804085731506,0.7460257,0.040926282051282,0.0753421038389206,0.042305127
2022-09-27 21:45:00,0.0066259155332494,0.0260250065475702,0.0064399983,0.7416495726495727,0.8355804085731506,0.7460257,0.040926282051282,0.0753421038389206,0.042305127
2022-09-27 22:00:00,0.0075023488662338,0.0295020062476396,0.0094365375,0.7514679487179488,0.840998649597168,0.74155354,0.0508039529914529,0.0792419537901878,0.042206146
2022-09-27 22:00:00,0.0075023488662338,0.0295020062476396,0.0094365375,0.7514679487179488,0.840998649597168,0.74155354,0.0508039529914529,0.0792419537901878,0.042206146
2022-09-27 22:15:00,0.0156007881027338,0.0225110463798046,0.009879879,0.7537489316239316,0.8291519284248352,0.7467926,0.0530876068376068,0.0689506903290748,0.0507959
2022-09-27 22:15:00,0.0156007881027338,0.0225110463798046,0.009879879,0.7537489316239316,0.8291519284248352,0.7467926,0.0530876068376068,0.0689506903290748,0.0507959
2022-09-27 22:30:00,0.0059247022924741,0.0207606442272663,0.015364221,0.7371452991452991,0.8255106806755066,0.75302577,0.0364855769230769,0.0648225769400596,0.055252403
2022-09-27 22:30:00,0.0059247022924741,0.0207606442272663,0.015364221,0.7371452991452991,0.8255106806755066,0.75302577,0.0364855769230769,0.0648225769400596,0.055252403
2022-09-27 22:45:00,0.0272750857166896,0.0313049294054508,0.011095346,0.7346842948717948,0.8333735466003418,0.7498735,0.0342996794871794,0.079253651201725,0.049512587
2022-09-27 22:45:00,0.0272750857166896,0.0313049294054508,0.011095346,0.7346842948717948,0.8333735466003418,0.7498735,0.0342996794871794,0.079253651201725,0.049512587
2022-09-27 23:00:00,0.0259697096537789,0.0311605855822563,0.021169785,0.749084216101695,0.8312181830406189,0.7352204,0.0505677966101694,0.0784358158707618,0.03459872
2022-09-27 23:00:00,0.0259697096537789,0.0311605855822563,0.021169785,0.749084216101695,0.8312181830406189,0.7352204,0.0505677966101694,0.0784358158707618,0.03459872
2022-09-27 23:15:00,0.011959277270281,0.0287533979862928,0.023883648,0.7401626059322033,0.8329863548278809,0.745275,0.0418516949152542,0.0772661194205284,0.040477104
2022-09-27 23:15:00,0.011959277270281,0.0287533979862928,0.023883648,0.7401626059322033,0.8329863548278809,0.745275,0.0418516949152542,0.0772661194205284,0.040477104
2022-09-27 23:30:00,0.0027117154450968,0.0207802094519138,0.022401685,0.7293474576271186,0.8247127532958984,0.7491911,0.0312251059322033,0.0643448084592819,0.041102316
2022-09-27 23:30:00,0.0027117154450968,0.0207802094519138,0.022401685,0.7293474576271186,0.8247127532958984,0.7491911,0.0312251059322033,0.0643448084592819,0.041102316
2022-09-27 23:45:00,0.0037198863035872,0.0047646835446357,0.0073202215,0.7289311440677966,0.8002829551696777,0.7341501,0.0309327330508474,0.0320977866649627,0.03516499
2022-09-27 23:45:00,0.0037198863035872,0.0047646835446357,0.0073202215,0.7289311440677966,0.8002829551696777,0.7341501,0.0309327330508474,0.0320977866649627,0.03516499
